Season,Team,G,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2023,ATL,45,2023-01-18,0,DAL,W,130,122,49,86,.570,13,26,.500,19,20,.950,7,35,28,7,4,12,23,44,84,.524,16,42,.381,18,24,.750,10,31,26,5,3,16,19
2023,ATL,46,2023-01-20,1,NYK,W,139,124,56,100,.560,13,34,.382,14,16,.875,14,39,27,6,4,7,16,49,83,.590,13,30,.433,13,17,.765,9,34,27,5,3,12,15
2023,ATL,47,2023-01-21,1,CHO,L,118,122,45,83,.542,11,25,.440,17,20,.850,6,40,24,5,4,18,20,45,89,.506,13,34,.382,19,22,.864,6,36,28,11,2,12,18
2023,ATL,48,2023-01-23,0,CHI,L,100,111,39,85,.459,10,33,.303,12,19,.632,9,43,24,6,4,19,14,44,95,.463,11,34,.324,12,18,.667,15,47,28,13,3,11,20
2023,ATL,49,2023-01-25,0,OKC,W,137,132,50,84,.595,11,29,.379,26,33,.788,11,46,26,5,6,17,16,53,102,.520,15,34,.441,11,16,.688,12,37,31,12,2,12,23
2023,ATL,50,2023-01-28,1,LAC,L,113,120,45,95,.474,7,27,.259,16,20,.800,15,47,24,12,2,9,18,42,80,.525,19,39,.487,17,19,.895,6,37,25,5,5,14,15
2023,ATL,51,2023-01-30,0,POR,L,125,129,44,94,.468,13,30,.433,24,30,.800,17,45,26,5,0,7,21,43,79,.544,19,40,.475,24,27,.889,3,32,24,2,7,8,21
2023,ATL,52,2023-02-01,0,PHO,W,132,100,52,91,.571,19,33,.576,9,11,.818,6,45,32,6,5,12,24,35,86,.407,4,28,.143,26,31,.839,12,44,22,8,4,16,13
2023,ATL,53,2023-02-03,0,UTA,W,115,108,44,95,.463,10,37,.270,17,23,.739,14,52,28,8,5,9,18,41,91,.451,13,44,.295,13,18,.722,13,50,20,4,2,15,22
2023,ATL,54,2023-02-04,0,DEN,L,108,128,44,91,.484,6,20,.300,14,17,.824,10,43,26,7,7,16,18,48,95,.505,15,38,.395,17,20,.850,12,48,32,14,6,13,15
2023,ATL,55,2023-02-07,0,NOP,L,107,116,38,85,.447,12,36,.333,19,25,.760,10,41,30,4,6,12,21,45,91,.495,12,32,.375,14,21,.667,13,47,28,8,2,10,19
2023,ATL,56,2023-02-09,1,PHO,W,116,107,43,95,.453,10,29,.345,20,27,.741,20,59,23,6,4,19,22,39,86,.453,7,30,.233,22,29,.759,9,35,24,14,10,11,19
2023,ATL,57,2023-02-11,1,SAS,W,125,106,50,103,.485,10,26,.385,15,19,.789,14,48,29,9,6,10,10,40,94,.426,11,37,.297,15,17,.882,14,49,25,9,5,20,17
2023,ATL,58,2023-02-13,0,CHO,L,138,144,53,108,.491,11,28,.393,21,21,1.000,16,42,26,9,4,12,15,53,84,.631,20,37,.541,18,23,.783,3,35,36,5,5,17,19
2023,ATL,59,2023-02-15,1,NYK,L,101,122,40,97,.412,5,26,.192,16,21,.762,8,40,25,6,7,5,18,45,96,.469,14,43,.326,18,22,.818,10,55,16,2,4,10,21
2023,ATL,60,2023-02-24,1,CLE,W,136,119,50,85,.588,15,28,.536,21,23,.913,5,42,28,7,8,14,21,40,88,.455,13,35,.371,26,29,.897,10,35,20,9,6,11,23
2023,ATL,61,2023-02-26,1,BRK,W,129,127,45,90,.500,16,30,.533,23,28,.821,13,46,20,7,2,16,18,43,87,.494,14,39,.359,27,29,.931,6,37,20,12,6,10,21
2023,ATL,62,2023-02-28,1,WAS,L,116,119,43,93,.462,13,35,.371,17,19,.895,13,42,21,4,7,9,17,48,97,.495,6,21,.286,17,20,.850,16,48,19,6,5,9,15
2023,ATL,63,2023-03-03,1,POR,W,129,111,52,91,.571,12,26,.462,13,16,.813,10,43,30,10,5,17,19,41,87,.471,13,39,.333,16,20,.800,9,34,22,11,7,18,15
2023,ATL,64,2023-03-04,0,MIA,L,109,117,37,79,.468,9,30,.300,26,30,.867,10,37,22,12,1,16,23,42,83,.506,13,35,.371,20,23,.870,12,43,31,5,3,20,19
2023,ATL,65,2023-03-06,0,MIA,L,128,130,51,92,.554,9,29,.310,17,23,.739,12,37,28,5,0,11,25,41,77,.532,16,29,.552,32,37,.865,8,32,27,6,4,11,17
2023,ATL,66,2023-03-08,0,WAS,W,122,120,45,85,.529,12,29,.414,20,26,.769,8,36,26,11,5,11,17,47,83,.566,12,29,.414,14,17,.824,6,39,34,9,1,19,16
2023,ATL,67,2023-03-10,0,WAS,W,114,107,42,95,.442,15,31,.484,15,19,.789,13,46,25,9,4,14,17,43,88,.489,7,27,.259,14,18,.778,7,43,27,8,6,15,17
2023,ATL,68,2023-03-11,1,BOS,L,125,134,50,100,.500,10,34,.294,15,16,.938,13,48,24,4,4,10,17,52,95,.547,20,42,.476,10,12,.833,5,40,35,6,6,9,21
2023,ATL,69,2023-03-13,1,MIN,L,115,136,44,97,.454,4,22,.182,23,28,.821,18,51,17,6,4,16,19,54,92,.587,12,28,.429,16,23,.696,5,37,39,12,10,13,22
2023,ATL,70,2023-03-17,1,GSW,W,127,119,47,100,.470,16,41,.390,17,25,.680,13,45,27,7,8,11,15,47,98,.480,11,40,.275,14,20,.700,16,54,28,6,9,17,20
2023,ATL,71,2023-03-19,0,SAS,L,118,126,48,101,.475,5,22,.227,17,20,.850,20,51,21,4,4,12,13,51,94,.543,14,28,.500,10,16,.625,10,41,26,9,5,12,18
2023,ATL,72,2023-03-21,1,DET,W,129,107,44,95,.463,14,38,.368,27,36,.750,21,61,26,5,6,11,20,37,91,.407,13,40,.325,20,24,.833,9,35,20,8,2,10,26
2023,ATL,73,2023-03-22,0,MIN,L,124,125,45,85,.529,12,26,.462,22,25,.880,9,41,28,6,6,17,25,45,92,.489,11,26,.423,24,29,.828,11,42,27,7,3,11,20
2023,ATL,74,2023-03-25,1,IND,W,143,130,53,96,.552,15,30,.500,22,25,.880,15,42,33,10,8,13,14,52,96,.542,14,37,.378,12,12,1.000,10,32,33,7,7,17,18
2023,ATL,75,2023-03-26,1,MEM,L,119,123,45,98,.459,7,31,.226,22,26,.846,14,48,27,4,5,10,15,48,89,.539,13,33,.394,14,19,.737,6,39,28,8,7,11,22
2023,ATL,76,2023-03-28,1,CLE,W,120,118,41,89,.461,12,27,.444,26,33,.788,14,51,25,5,3,15,16,47,93,.505,9,25,.360,15,22,.682,10,40,20,5,6,8,24
2023,ATL,77,2023-03-31,0,BRK,L,107,124,39,91,.429,8,37,.216,21,23,.913,16,46,23,6,3,11,14,49,88,.557,15,33,.455,11,13,.846,9,41,33,9,3,13,17
2023,ATL,78,2023-04-02,1,DAL,W,132,130,51,108,.472,12,35,.343,18,22,.818,16,53,28,10,3,11,22,49,95,.516,10,38,.263,22,32,.688,10,47,24,4,3,14,15
2023,ATL,79,2023-04-04,0,CHI,W,123,105,48,86,.558,10,28,.357,17,19,.895,7,48,26,5,7,17,18,41,89,.461,7,31,.226,16,20,.800,6,32,16,8,6,8,18
2023,ATL,80,2023-04-05,1,WAS,W,134,116,43,84,.512,13,30,.433,35,40,.875,12,48,30,10,5,17,23,45,94,.479,6,28,.214,20,26,.769,12,39,23,10,9,14,26
2023,ATL,81,2023-04-07,1,PHI,L,131,136,51,92,.554,10,33,.303,19,28,.679,4,38,32,11,7,21,19,51,102,.500,11,22,.500,23,29,.793,13,52,33,10,2,20,22
2023,ATL,82,2023-04-09,0,BOS,L,114,120,44,97,.454,11,39,.282,15,19,.789,16,50,27,11,5,9,12,42,89,.472,25,54,.463,11,14,.786,12,47,33,5,3,15,13
2023,BOS,1,2022-10-18,1,PHI,W,126,117,46,82,.561,12,35,.343,22,28,.786,6,36,24,8,3,11,24,40,80,.500,13,34,.382,24,28,.857,4,31,16,8,3,14,25
2023,BOS,2,2022-10-21,0,MIA,W,111,104,41,79,.519,14,33,.424,15,15,1.000,12,43,17,4,11,20,23,42,92,.457,8,26,.308,12,15,.800,11,36,23,8,3,10,18
2023,BOS,3,2022-10-22,0,ORL,W,126,120,42,87,.483,19,47,.404,23,28,.821,7,37,24,5,6,8,21,45,95,.474,15,34,.441,15,23,.652,12,48,21,5,7,9,24
2023,BOS,4,2022-10-24,0,CHI,L,102,120,37,100,.370,18,48,.375,10,12,.833,14,45,26,5,7,11,24,42,87,.483,10,21,.476,26,29,.897,14,60,29,4,6,14,18
2023,BOS,5,2022-10-28,1,CLE,L,123,132,42,82,.512,13,33,.394,26,32,.813,5,34,28,9,2,19,27,45,87,.517,16,35,.457,26,34,.765,9,42,18,5,2,16,28
2023,BOS,6,2022-10-30,1,WAS,W,112,94,36,79,.456,21,47,.447,19,20,.950,4,47,29,4,5,14,15,38,98,.388,7,32,.219,11,16,.688,15,51,22,5,6,10,20
2023,BOS,7,2022-11-02,0,CLE,L,113,114,38,93,.409,11,41,.268,26,27,.963,8,52,26,5,9,14,24,42,100,.420,11,39,.282,19,24,.792,9,51,24,6,4,11,23
2023,BOS,8,2022-11-04,1,CHI,W,123,119,41,83,.494,9,31,.290,32,39,.821,7,39,24,5,7,14,23,43,83,.518,11,28,.393,22,25,.880,4,37,21,8,5,17,28
2023,BOS,9,2022-11-05,0,NYK,W,133,118,47,88,.534,27,51,.529,12,12,1.000,8,34,30,5,2,13,17,46,90,.511,11,27,.407,15,16,.938,12,44,22,6,4,14,14
2023,BOS,10,2022-11-07,0,MEM,W,109,106,38,82,.463,12,37,.324,21,28,.750,7,45,26,5,6,15,19,41,91,.451,15,44,.341,9,14,.643,8,45,27,4,4,11,23
2023,BOS,11,2022-11-09,1,DET,W,128,112,47,88,.534,18,46,.391,16,21,.762,8,43,31,5,4,13,25,37,89,.416,7,33,.212,31,40,.775,15,48,15,7,3,10,19
2023,BOS,12,2022-11-11,1,DEN,W,131,112,50,90,.556,16,37,.432,15,20,.750,10,46,30,3,5,7,19,42,92,.457,12,29,.414,16,20,.800,11,38,26,3,1,6,16
2023,BOS,13,2022-11-12,0,DET,W,117,108,39,91,.429,18,48,.375,21,24,.875,9,42,27,6,4,7,17,37,89,.416,16,38,.421,18,21,.857,11,50,23,4,3,14,23
2023,BOS,14,2022-11-14,1,OKC,W,126,122,46,96,.479,10,37,.270,24,29,.828,10,46,25,15,7,14,20,47,98,.480,11,30,.367,17,21,.810,10,51,21,4,6,20,21
2023,BOS,15,2022-11-16,0,ATL,W,126,101,48,88,.545,21,46,.457,9,10,.900,6,49,29,4,8,15,20,42,101,.416,7,32,.219,10,13,.769,14,45,21,5,5,9,11
2023,BOS,16,2022-11-18,0,NOP,W,117,109,41,85,.482,20,46,.435,15,17,.882,11,46,28,6,3,17,13,43,87,.494,13,35,.371,10,13,.769,7,37,24,13,3,13,18
2023,BOS,17,2022-11-21,0,CHI,L,107,121,38,87,.437,19,50,.380,12,17,.706,5,38,28,3,4,15,18,46,89,.517,14,29,.483,15,20,.750,8,51,26,10,1,15,19
2023,BOS,18,2022-11-23,1,DAL,W,125,112,45,84,.536,17,34,.500,18,21,.857,6,38,29,4,4,12,22,44,82,.537,11,31,.355,13,21,.619,5,35,20,4,3,14,23
2023,BOS,19,2022-11-25,1,SAC,W,122,104,41,83,.494,16,37,.432,24,27,.889,4,38,27,9,6,10,24,36,87,.414,9,36,.250,23,26,.885,11,45,20,3,4,18,22
2023,BOS,20,2022-11-27,1,WAS,W,130,121,44,80,.550,16,34,.471,26,26,1.000,10,38,25,2,5,14,23,44,82,.537,7,28,.250,26,33,.788,6,29,23,8,1,4,21
2023,BOS,21,2022-11-28,1,CHO,W,140,105,55,93,.591,24,52,.462,6,7,.857,9,39,40,10,5,16,18,42,86,.488,11,29,.379,10,15,.667,13,37,28,7,2,20,14
2023,BOS,22,2022-11-30,1,MIA,W,134,121,46,83,.554,22,45,.489,20,23,.870,11,41,32,7,0,18,18,47,90,.522,18,40,.450,9,9,1.000,9,32,25,8,3,15,21
2023,BOS,23,2022-12-02,1,MIA,L,116,120,40,87,.460,15,45,.333,21,28,.750,7,48,26,6,2,20,18,48,101,.475,11,35,.314,13,18,.722,12,50,19,11,3,17,24
2023,BOS,24,2022-12-04,0,BRK,W,103,92,35,81,.432,15,38,.395,18,20,.900,8,48,18,11,9,17,19,34,84,.405,9,26,.346,15,22,.682,11,45,17,6,7,15,18
2023,BOS,25,2022-12-05,0,TOR,W,116,110,44,90,.489,13,36,.361,15,21,.714,13,49,27,6,3,11,22,39,85,.459,10,28,.357,22,30,.733,12,46,19,6,5,13,20
2023,BOS,26,2022-12-07,0,PHO,W,125,98,49,101,.485,16,45,.356,11,13,.846,11,53,29,14,3,13,20,37,93,.398,8,32,.250,16,19,.842,13,49,19,5,4,18,17
2023,BOS,27,2022-12-10,0,GSW,L,107,123,38,87,.437,12,40,.300,19,26,.731,6,39,17,8,6,10,14,47,92,.511,13,39,.333,16,20,.800,11,53,26,3,6,15,20
2023,BOS,28,2022-12-12,0,LAC,L,93,113,33,76,.434,9,39,.231,18,26,.692,5,36,27,5,6,15,17,44,90,.489,10,25,.400,15,21,.714,11,46,18,10,2,10,26
2023,BOS,29,2022-12-13,0,LAL,W,122,118,46,104,.442,19,48,.396,11,16,.688,13,51,27,6,2,14,22,44,93,.473,8,29,.276,22,30,.733,7,49,23,7,9,12,17
2023,BOS,30,2022-12-16,1,ORL,L,109,117,35,84,.417,11,46,.239,28,34,.824,10,38,17,9,12,14,21,42,91,.462,9,33,.273,24,28,.857,15,53,19,7,1,18,26
2023,BOS,31,2022-12-18,1,ORL,L,92,95,31,89,.348,12,47,.255,18,21,.857,11,54,22,7,7,17,17,33,86,.384,12,29,.414,17,19,.895,6,46,20,9,3,13,18
2023,BOS,32,2022-12-21,1,IND,L,112,117,39,101,.386,13,41,.317,21,25,.840,25,62,26,11,5,17,9,46,98,.469,18,39,.462,7,9,.778,12,47,27,10,3,14,22
2023,BOS,33,2022-12-23,1,MIN,W,121,109,44,100,.440,13,46,.283,20,26,.769,20,53,28,9,6,12,16,44,91,.484,10,32,.313,11,15,.733,11,45,25,3,8,17,18
2023,BOS,34,2022-12-25,1,MIL,W,139,118,50,85,.588,19,39,.487,20,25,.800,5,35,29,9,1,12,18,42,84,.500,13,36,.361,21,27,.778,8,39,22,8,1,15,16
2023,BOS,35,2022-12-27,1,HOU,W,126,102,43,91,.473,20,56,.357,20,23,.870,9,49,32,8,5,11,14,38,95,.400,14,45,.311,12,14,.857,13,49,24,5,2,15,16
2023,BOS,36,2022-12-29,1,LAC,W,116,110,44,91,.484,11,39,.282,17,22,.773,11,49,22,3,7,12,17,43,89,.483,15,39,.385,9,14,.643,8,41,26,4,4,13,20
2023,BOS,37,2023-01-01,0,DEN,L,111,123,40,87,.460,9,33,.273,22,27,.815,10,41,30,8,3,13,15,45,79,.570,17,30,.567,16,18,.889,1,35,31,5,4,17,17
2023,BOS,38,2023-01-03,0,OKC,L,117,150,40,88,.455,12,40,.300,25,31,.806,11,38,29,4,7,17,15,58,98,.592,20,40,.500,14,22,.636,9,44,31,14,3,13,23
2023,BOS,39,2023-01-05,0,DAL,W,124,95,41,84,.488,16,43,.372,26,31,.839,10,52,29,6,8,11,22,34,90,.378,7,32,.219,20,25,.800,11,42,15,4,3,11,19
2023,BOS,40,2023-01-07,0,SAS,W,121,116,47,95,.495,15,34,.441,12,18,.667,8,43,30,6,10,14,15,49,100,.490,7,25,.280,11,14,.786,12,51,25,6,3,13,20
2023,BOS,41,2023-01-09,1,CHI,W,107,99,38,87,.437,11,41,.268,20,21,.952,9,50,25,2,7,9,12,39,86,.453,12,35,.343,9,14,.643,6,42,19,6,1,8,18
2023,BOS,42,2023-01-11,1,NOP,W,125,114,44,91,.484,15,44,.341,22,25,.880,11,50,24,7,5,9,16,45,87,.517,11,30,.367,13,17,.765,4,33,22,5,4,9,17
2023,BOS,43,2023-01-12,0,BRK,W,109,98,41,86,.477,12,36,.333,15,17,.882,12,48,23,4,6,14,15,38,84,.452,13,34,.382,9,11,.818,4,31,26,8,9,12,19
2023,BOS,44,2023-01-14,0,CHO,W,122,106,47,99,.475,19,53,.358,9,10,.900,14,46,35,8,4,7,15,41,88,.466,8,27,.296,16,19,.842,10,46,21,3,2,11,11
2023,BOS,45,2023-01-16,0,CHO,W,130,118,43,87,.494,20,43,.465,24,25,.960,14,47,34,1,4,12,21,41,90,.456,13,31,.419,23,30,.767,13,38,26,7,2,5,18
2023,BOS,46,2023-01-19,1,GSW,W,121,118,43,108,.398,13,41,.317,22,30,.733,18,63,21,10,5,17,19,40,100,.400,18,52,.346,20,23,.870,8,47,28,10,7,16,26
2023,BOS,47,2023-01-21,0,TOR,W,106,104,38,85,.447,16,35,.457,14,15,.933,11,41,25,9,8,15,17,46,86,.535,7,19,.368,5,7,.714,6,41,24,7,9,14,13
2023,BOS,48,2023-01-23,0,ORL,L,98,113,36,83,.434,18,46,.391,8,11,.727,8,37,24,5,4,18,23,43,84,.512,11,27,.407,16,24,.667,8,40,22,10,3,11,12
2023,BOS,49,2023-01-24,0,MIA,L,95,98,32,74,.432,10,32,.313,21,27,.778,5,44,21,5,6,17,22,34,94,.362,12,33,.364,18,23,.783,14,51,21,7,2,8,18
2023,BOS,50,2023-01-26,1,NYK,L,117,120,41,100,.410,16,46,.348,19,23,.826,15,54,22,4,4,13,19,44,96,.458,13,38,.342,19,23,.826,10,50,17,5,5,10,20
2023,BOS,51,2023-01-28,1,LAL,W,125,121,39,84,.464,13,40,.325,34,39,.872,7,46,18,8,9,12,22,47,105,.448,12,42,.286,15,20,.750,11,47,30,4,0,12,23
2023,BOS,52,2023-02-01,1,BRK,W,139,96,53,92,.576,26,54,.481,7,10,.700,11,57,28,4,4,12,13,36,88,.409,9,39,.231,15,18,.833,5,32,19,8,1,7,12
2023,BOS,53,2023-02-03,1,PHO,L,94,106,29,75,.387,10,38,.263,26,31,.839,3,43,18,5,3,15,21,41,95,.432,12,32,.375,12,14,.857,10,53,28,6,6,9,22
2023,BOS,54,2023-02-06,0,DET,W,111,99,39,83,.470,16,37,.432,17,21,.810,10,51,25,2,5,12,22,37,87,.425,9,33,.273,16,21,.762,9,42,22,9,6,9,20
2023,BOS,55,2023-02-08,1,PHI,W,106,99,40,76,.526,19,35,.543,7,10,.700,5,44,25,2,5,15,19,37,83,.446,10,31,.323,15,20,.750,8,37,20,9,3,7,16
2023,BOS,56,2023-02-10,1,CHO,W,127,116,44,89,.494,25,55,.455,14,17,.824,5,43,34,7,7,15,22,45,93,.484,8,23,.348,18,26,.692,11,47,26,9,6,13,18
2023,BOS,57,2023-02-12,1,MEM,W,119,109,39,88,.443,21,51,.412,20,26,.769,15,55,28,5,3,11,14,42,84,.500,12,34,.353,13,21,.619,3,34,24,4,5,8,22
2023,BOS,58,2023-02-14,0,MIL,L,125,131,46,99,.465,17,50,.340,16,20,.800,8,44,28,8,1,13,26,43,90,.478,18,42,.429,27,35,.771,10,52,29,6,3,19,23
2023,BOS,59,2023-02-15,1,DET,W,127,109,49,92,.533,21,45,.467,8,10,.800,8,43,30,10,5,11,18,43,84,.512,11,29,.379,12,16,.750,6,35,24,6,4,14,16
2023,BOS,60,2023-02-23,0,IND,W,142,138,51,99,.515,18,39,.462,22,26,.846,20,51,31,7,6,15,18,49,94,.521,22,49,.449,18,22,.818,10,37,33,10,5,15,23
2023,BOS,61,2023-02-25,0,PHI,W,110,107,43,86,.500,16,36,.444,8,12,.667,9,44,20,6,4,13,22,35,78,.449,9,27,.333,28,35,.800,8,42,19,8,3,10,13
2023,BOS,62,2023-02-27,0,NYK,L,94,109,37,84,.440,9,42,.214,11,14,.786,7,35,21,5,8,12,22,37,78,.474,12,31,.387,23,34,.676,7,44,20,6,3,15,11
2023,BOS,63,2023-03-01,1,CLE,W,117,113,39,78,.500,16,32,.500,23,28,.821,7,43,27,5,4,13,18,45,92,.489,10,32,.313,13,21,.619,10,38,21,8,3,7,18
2023,BOS,64,2023-03-03,1,BRK,L,105,115,41,84,.488,9,29,.310,14,20,.700,9,48,26,8,8,19,19,40,95,.421,14,44,.318,21,26,.808,13,47,25,9,6,13,20
2023,BOS,65,2023-03-05,1,NYK,L,129,131,43,109,.394,21,59,.356,22,25,.880,17,54,27,8,5,16,28,47,95,.495,15,41,.366,22,32,.688,11,54,18,7,4,20,27
2023,BOS,66,2023-03-06,0,CLE,L,114,118,42,101,.416,16,48,.333,14,21,.667,15,52,25,5,5,14,21,43,96,.448,12,34,.353,20,25,.800,16,58,27,4,7,15,20
2023,BOS,67,2023-03-08,1,POR,W,115,93,42,88,.477,18,49,.367,13,20,.650,5,45,26,9,2,11,20,30,82,.366,11,39,.282,22,27,.815,6,47,18,5,2,16,19
2023,BOS,68,2023-03-11,0,ATL,W,134,125,52,95,.547,20,42,.476,10,12,.833,5,40,35,6,6,9,21,50,100,.500,10,34,.294,15,16,.938,13,48,24,4,4,10,17
2023,BOS,69,2023-03-13,0,HOU,L,109,111,39,87,.448,12,42,.286,19,21,.905,10,38,19,7,5,14,22,40,90,.444,11,35,.314,20,27,.741,15,48,27,9,2,11,21
2023,BOS,70,2023-03-15,0,MIN,W,104,102,34,84,.405,12,40,.300,24,30,.800,8,44,20,7,5,11,22,37,84,.440,12,36,.333,16,22,.727,8,46,27,3,2,13,23
2023,BOS,71,2023-03-17,0,POR,W,126,112,41,87,.471,15,42,.357,29,35,.829,18,52,29,12,2,18,19,38,79,.481,14,38,.368,22,31,.710,8,37,20,12,4,19,26
2023,BOS,72,2023-03-18,0,UTA,L,117,118,42,88,.477,22,51,.431,11,16,.688,5,40,30,2,2,8,17,42,97,.433,17,41,.415,17,22,.773,17,56,29,3,5,7,14
2023,BOS,73,2023-03-21,0,SAC,W,132,109,49,92,.533,18,44,.409,16,23,.696,11,43,33,9,3,6,15,39,81,.481,17,44,.386,14,21,.667,10,42,25,3,4,14,19
2023,BOS,74,2023-03-24,1,IND,W,120,95,44,93,.473,18,42,.429,14,19,.737,9,49,28,11,6,15,15,39,84,.464,4,26,.154,13,22,.591,6,44,24,9,4,17,16
2023,BOS,75,2023-03-26,1,SAS,W,137,93,52,91,.571,18,44,.409,15,21,.714,9,61,29,4,11,15,18,36,97,.371,8,36,.222,13,18,.722,3,38,22,7,0,10,16
2023,BOS,76,2023-03-28,0,WAS,L,111,130,45,93,.484,11,44,.250,10,11,.909,7,38,29,5,8,12,14,54,99,.545,13,37,.351,9,13,.692,6,43,33,7,3,11,13
2023,BOS,77,2023-03-30,0,MIL,W,140,99,51,91,.560,22,43,.512,16,20,.800,7,47,28,8,5,9,18,38,101,.376,14,43,.326,9,13,.692,15,45,22,4,1,13,16
2023,BOS,78,2023-03-31,1,UTA,W,122,114,42,96,.438,17,51,.333,21,22,.955,10,42,27,8,4,12,14,46,96,.479,9,29,.310,13,14,.929,13,52,23,3,7,18,17
2023,BOS,79,2023-04-04,0,PHI,L,101,103,38,91,.418,15,45,.333,10,16,.625,13,43,28,4,4,8,17,39,78,.500,11,29,.379,14,16,.875,6,37,21,3,7,12,21
2023,BOS,80,2023-04-05,1,TOR,W,97,93,38,89,.427,11,38,.289,10,18,.556,11,48,20,5,7,15,14,37,90,.411,6,33,.182,13,17,.765,13,50,20,10,7,12,19
2023,BOS,81,2023-04-07,1,TOR,W,121,102,45,81,.556,15,44,.341,16,21,.762,13,53,37,4,7,21,14,40,93,.430,9,31,.290,13,17,.765,12,35,21,12,2,8,17
2023,BOS,82,2023-04-09,1,ATL,W,120,114,42,89,.472,25,54,.463,11,14,.786,12,47,33,5,3,15,13,44,97,.454,11,39,.282,15,19,.789,16,50,27,11,5,9,12
2023,BRK,1,2022-10-19,1,NOP,L,108,130,40,89,.449,10,33,.303,18,24,.750,9,39,22,10,10,16,25,50,102,.490,12,26,.462,18,25,.720,21,61,31,9,4,13,21
2023,BRK,2,2022-10-21,1,TOR,W,109,105,38,80,.475,13,35,.371,20,29,.690,13,44,26,3,13,13,19,41,84,.488,11,28,.393,12,18,.667,8,41,25,9,4,15,21
2023,BRK,3,2022-10-24,0,MEM,L,124,134,47,87,.540,9,29,.310,21,26,.808,9,35,27,4,7,11,30,47,94,.500,16,34,.471,24,31,.774,12,38,21,7,3,9,22
2023,BRK,4,2022-10-26,0,MIL,L,99,110,34,86,.395,7,27,.259,24,30,.800,7,37,23,7,6,14,24,39,88,.443,10,36,.278,22,29,.759,14,54,21,8,12,19,22
2023,BRK,5,2022-10-27,1,DAL,L,125,129,43,93,.462,12,35,.343,27,30,.900,13,45,20,10,6,15,28,41,81,.506,20,40,.500,27,35,.771,7,37,25,8,4,18,23
2023,BRK,6,2022-10-29,1,IND,L,116,125,41,82,.500,14,39,.359,20,26,.769,6,34,29,6,9,9,20,40,94,.426,23,46,.500,22,26,.846,17,53,31,7,1,12,25
2023,BRK,7,2022-10-31,1,IND,W,116,109,43,80,.538,11,30,.367,19,20,.950,6,39,26,11,9,20,18,41,87,.471,11,39,.282,16,23,.696,10,38,23,11,5,24,24
2023,BRK,8,2022-11-01,1,CHI,L,99,108,36,74,.486,12,32,.375,15,19,.789,4,38,27,4,7,18,20,39,89,.438,12,30,.400,18,21,.857,11,44,20,8,4,10,13
2023,BRK,9,2022-11-04,0,WAS,W,128,86,50,90,.556,14,28,.500,14,14,1.000,7,48,32,8,7,9,19,30,83,.361,8,34,.235,18,22,.818,7,39,18,4,3,13,15
2023,BRK,10,2022-11-05,0,CHO,W,98,94,33,84,.393,12,36,.333,20,22,.909,9,41,23,8,10,11,21,32,86,.372,14,42,.333,16,23,.696,13,50,22,3,6,15,21
2023,BRK,11,2022-11-07,0,DAL,L,94,96,35,80,.438,10,29,.345,14,19,.737,14,34,22,13,5,14,26,32,72,.444,12,28,.429,20,24,.833,12,41,18,7,3,22,20
2023,BRK,12,2022-11-09,1,NYK,W,112,85,42,87,.483,14,34,.412,14,20,.700,11,55,30,11,5,15,22,28,87,.322,12,43,.279,17,26,.654,11,46,21,5,4,15,18
2023,BRK,13,2022-11-12,0,LAC,W,110,95,40,83,.482,16,35,.457,14,21,.667,6,41,27,9,6,13,18,34,85,.400,11,31,.355,16,20,.800,10,46,22,4,6,18,17
2023,BRK,14,2022-11-13,0,LAL,L,103,116,36,80,.450,7,27,.259,24,31,.774,8,41,22,5,5,13,17,44,91,.484,11,27,.407,17,20,.850,12,45,25,3,2,9,22
2023,BRK,15,2022-11-15,0,SAC,L,121,153,40,81,.494,11,28,.393,30,33,.909,3,29,25,5,3,17,18,56,94,.596,20,41,.488,21,25,.840,9,43,39,9,4,17,24
2023,BRK,16,2022-11-17,0,POR,W,109,107,40,79,.506,11,29,.379,18,23,.783,5,47,32,4,5,17,24,36,93,.387,13,36,.361,22,27,.815,8,39,22,9,5,10,22
2023,BRK,17,2022-11-20,1,MEM,W,127,115,50,83,.602,16,34,.471,11,15,.733,5,45,33,5,5,19,25,43,99,.434,12,37,.324,17,31,.548,13,44,28,13,0,10,12
2023,BRK,18,2022-11-22,0,PHI,L,106,115,44,80,.550,9,28,.321,9,13,.692,4,35,31,5,13,15,15,43,99,.434,16,32,.500,13,16,.813,20,49,19,9,4,10,12
2023,BRK,19,2022-11-23,0,TOR,W,112,98,45,82,.549,17,38,.447,5,7,.714,7,39,32,10,11,21,24,36,101,.356,7,29,.241,19,25,.760,23,52,16,12,2,14,13
2023,BRK,20,2022-11-25,0,IND,L,117,128,47,88,.534,15,41,.366,8,10,.800,5,38,27,2,8,19,28,43,86,.500,12,34,.353,30,38,.789,5,41,28,13,4,10,11
